,text_raw,text_clean
975,"There was a bell beside the gate, and Dorothy pushed the button and heard a silvery tinkle sound within.",there be a bell beside the gate and dorothy push the button and hear a silvery tinkle sound within
976,"Then the big gate swung slowly open, and they all passed through and found themselves in a high arched room, the walls of which glistened with countless emeralds.",then the big gate swing slowly open and they all pass through and find themselves in a high arch room the wall of which glisten with countless emerald
977,Before them stood a little man about the same size as the Munchkins.,before them stand a little man about the same size a the munchkins
978,"He was clothed all in green, from his head to his feet, and even his skin was of a greenish tint.",he be clothe all in green from his head to his foot and even his skin be of a greenish tint
979,At his side was a large green box.,at his side be a large green box
980,"When he saw Dorothy and her companions the man asked, What do you wish in the Emerald City?",when he see dorothy and her companion the man ask what do you wish in the emerald city
981,"We came here to see the Great Oz, said Dorothy.",we come here to see the great oz say dorothy
982,The man was so surprised at this answer that he sat down to think it over.,the man be so surprise at this answer that he sit down to think it over
983,"It has been many years since anyone asked me to see Oz, he said, shaking his head in perplexity.",it have be many year since anyone ask me to see oz he say shake his head in perplexity
984,"He is powerful and terrible, and if you come on an idle or foolish errand to bother the wise reflections of the Great Wizard, he might be angry and destroy you all in an instant.",he be powerful and terrible and if you come on a idle or foolish errand to bother the wise reflection of the great wizard he may be angry and destroy you all in a instant
985,"But it is not a foolish errand, nor an idle one, replied the Scarecrow; it is important.",but it be not a foolish errand nor a idle one reply the scarecrow it be important
986,And we have been told that Oz is a good Wizard.,and we have be tell that oz be a good wizard
987,"So he is, said the green man, and he rules the Emerald City wisely and well.",so he be say the green man and he rule the emerald city wisely and good
988,"But to those who are not honest, or who approach him from curiosity, he is most terrible, and few have ever dared ask to see his face.",but to that who be not honest or who approach him from curiosity he be much terrible and few have ever dare ask to see his face
989,"I am the Guardian of the Gates, and since you demand to see the Great Oz I must take you to his Palace.",i be the guardian of the gate and since you demand to see the great oz i must take you to his palace
990,But first you must put on the spectacles.,but ﻿1 you must put on the spectacle
991,Why?,why
992,asked Dorothy.,ask dorothy
993,Because if you did not wear spectacles the brightness and glory of the Emerald City would blind you.,because if you do not wear spectacle the brightness and glory of the emerald city would blind you
994,Even those who live in the City must wear spectacles night and day.,even that who live in the city must wear spectacle night and day
995,"They are all locked on, for Oz so ordered it when the City was first built, and I have the only key that will unlock them.",they be all lock on for oz so order it when the city be ﻿1 build and i have the only key that will unlock them
996,"He opened the big box, and Dorothy saw that it was filled with spectacles of every size and shape.",he open the big box and dorothy see that it be fill with spectacle of every size and shape
997,All of them had green glasses in them.,all of them have green glass in them
998,The Guardian of the Gates found a pair that would just fit Dorothy and put them over her eyes.,the guardian of the gate find a pair that would just fit dorothy and put them over her eye
999,"There were two golden bands fastened to them that passed around the back of her head, where they were locked together by a little key that was at the end of a chain the Guardian of the Gates wore around his neck.",there be two golden band fasten to them that pass around the back of her head where they be lock together by a little key that be at the end of a chain the guardian of the gate wear around his neck
1000,"When they were on, Dorothy could not take them off had she wished, but of course she did not wish to be blinded by the glare of the Emerald City, so she said nothing.",when they be on dorothy can not take them off have she wish but of course she do not wish to be blind by the glare of the emerald city so she say nothing
1001,"Then the green man fitted spectacles for the Scarecrow and the Tin Woodman and the Lion, and even on little Toto; and all were locked fast with the key.",then the green man fit spectacle for the scarecrow and the tin woodman and the lion and even on little toto and all be lock fast with the key
1002,Then the Guardian of the Gates put on his own glasses and told them he was ready to show them to the Palace.,then the guardian of the gate put on his own glass and tell them he be ready to show them to the palace
1003,"Taking a big golden key from a peg on the wall, he opened another gate, and they all followed him through the portal into the streets of the Emerald City.",take a big golden key from a peg on the wall he open another gate and they all follow him through the portal into the street of the emerald city
1004,CHAPTER XI,chapter xi
1005,The Wonderful City of Oz,the wonderful city of oz
1006,"Even with eyes protected by the green spectacles, Dorothy and her friends were at first dazzled by the brilliancy of the wonderful City.",even with eye protect by the green spectacle dorothy and her friend be at ﻿1 dazzle by the brilliancy of the wonderful city
1007,The streets were lined with beautiful houses all built of green marble and studded everywhere with sparkling emeralds.,the street be line with beautiful house all build of green marble and stud everywhere with sparkle emerald
1008,"They walked over a pavement of the same green marble, and where the blocks were joined together were rows of emeralds, set closely, and glittering in the brightness of the sun.",they walk over a pavement of the same green marble and where the block be join together be row of emerald set closely and glitter in the brightness of the sun
1009,"The window panes were of green glass; even the sky above the City had a green tint, and the rays of the sun were green.",the window pane be of green glass even the sky above the city have a green tint and the ray of the sun be green
1010,"There were many peoplemen, women, and childrenwalking about, and these were all dressed in green clothes and had greenish skins.",there be many peoplemen woman and childrenwalking about and this be all dress in green clothe and have greenish skin
1011,"They looked at Dorothy and her strangely assorted company with wondering eyes, and the children all ran away and hid behind their mothers when they saw the Lion; but no one spoke to them.",they look at dorothy and her strangely assorted company with wonder eye and the child all run away and hide behind their mother when they see the lion but no one speak to them
1012,"Many shops stood in the street, and Dorothy saw that everything in them was green.",many shop stand in the street and dorothy see that everything in them be green
1013,"Green candy and green pop corn were offered for sale, as well as green shoes, green hats, and green clothes of all sorts.",green candy and green pop corn be offer for sale a good a green shoe green hat and green clothe of all sort
1014,"At one place a man was selling green lemonade, and when the children bought it Dorothy could see that they paid for it with green pennies.",at one place a man be sell green lemonade and when the child buy it dorothy can see that they pay for it with green penny
1015,"There seemed to be no horses nor animals of any kind; the men carried things around in little green carts, which they pushed before them.",there seem to be no horse nor animal of any kind the man carry thing around in little green cart which they push before them
1016,Everyone seemed happy and contented and prosperous.,everyone seem happy and content and prosperous
1017,"The Guardian of the Gates led them through the streets until they came to a big building, exactly in the middle of the City, which was the Palace of Oz, the Great Wizard.",the guardian of the gate lead them through the street until they come to a big build exactly in the middle of the city which be the palace of oz the great wizard
1018,"There was a soldier before the door, dressed in a green uniform and wearing a long green beard.",there be a soldier before the door dress in a green uniform and wear a long green beard
1019,"Here are strangers, said the Guardian of the Gates to him, and they demand to see the Great Oz.",here be stranger say the guardian of the gate to him and they demand to see the great oz
1020,"Step inside, answered the soldier, and I will carry your message to him.",step inside answer the soldier and i will carry your message to him
1021,So they passed through the Palace Gates and were led into a big room with a green carpet and lovely green furniture set with emeralds.,so they pass through the palace gate and be lead into a big room with a green carpet and lovely green furniture set with emerald
1022,"The soldier made them all wipe their feet upon a green mat before entering this room, and when they were seated he said politely:",the soldier make them all wipe their foot upon a green mat before enter this room and when they be seat he say politely
1023,Please make yourselves comfortable while I go to the door of the Throne Room and tell Oz you are here.,please make yourself comfortable while i go to the door of the throne room and tell oz you be here
1024,They had to wait a long time before the soldier returned.,they have to wait a long time before the soldier return
1025,"When, at last, he came back, Dorothy asked:",when at last he come back dorothy ask
1026,Have you seen Oz?,have you see oz
1027,"Oh, no, returned the soldier; I have never seen him.",oh no return the soldier i have never see him
1028,But I spoke to him as he sat behind his screen and gave him your message.,but i speak to him a he sit behind his screen and give him your message
1029,"He said he will grant you an audience, if you so desire; but each one of you must enter his presence alone, and he will admit but one each day.",he say he will grant you a audience if you so desire but each one of you must enter his presence alone and he will admit but one each day
1030,"Therefore, as you must remain in the Palace for several days, I will have you shown to rooms where you may rest in comfort after your journey.",therefore a you must remain in the palace for several day i will have you show to room where you may rest in comfort after your journey
1031,"Thank you, replied the girl; that is very kind of Oz.",thank you reply the girl that be very kind of oz
1032,"The soldier now blew upon a green whistle, and at once a young girl, dressed in a pretty green silk gown, entered the room.",the soldier now blow upon a green whistle and at once a young girl dress in a pretty green silk gown enter the room
1033,"She had lovely green hair and green eyes, and she bowed low before Dorothy as she said, Follow me and I will show you your room.",she have lovely green hair and green eye and she bow low before dorothy a she say follow me and i will show you your room
1034,"So Dorothy said good-bye to all her friends except Toto, and taking the dog in her arms followed the green girl through seven passages and up three flights of stairs until they came to a room at the front of the Palace.",so dorothy say good bye to all her friend except toto and take the dog in her arm follow the green girl through seven passage and up three flight of stair until they come to a room at the front of the palace
1035,"It was the sweetest little room in the world, with a soft comfortable bed that had sheets of green silk and a green velvet counterpane.",it be the sweet little room in the world with a soft comfortable bed that have sheet of green silk and a green velvet counterpane
1036,"There was a tiny fountain in the middle of the room, that shot a spray of green perfume into the air, to fall back into a beautifully carved green marble basin.",there be a tiny fountain in the middle of the room that shoot a spray of green perfume into the air to fall back into a beautifully carve green marble basin
1037,"Beautiful green flowers stood in the windows, and there was a shelf with a row of little green books.",beautiful green flower stand in the window and there be a shelf with a row of little green book
1038,"When Dorothy had time to open these books she found them full of queer green pictures that made her laugh, they were so funny.",when dorothy have time to open this book she find them full of queer green picture that make her laugh they be so funny
1039,"In a wardrobe were many green dresses, made of silk and satin and velvet; and all of them fitted Dorothy exactly.",in a wardrobe be many green dress make of silk and satin and velvet and all of them fit dorothy exactly
1040,"Make yourself perfectly at home, said the green girl, and if you wish for anything ring the bell.",make yourself perfectly at home say the green girl and if you wish for anything ring the bell
1041,Oz will send for you tomorrow morning.,oz will send for you tomorrow morning
1042,She left Dorothy alone and went back to the others.,she leave dorothy alone and go back to the other
1043,"These she also led to rooms, and each one of them found himself lodged in a very pleasant part of the Palace.",this she also lead to room and each one of them find himself lodge in a very pleasant part of the palace
1044,"Of course this politeness was wasted on the Scarecrow; for when he found himself alone in his room he stood stupidly in one spot, just within the doorway, to wait till morning.",of course this politeness be waste on the scarecrow for when he find himself alone in his room he stand stupidly in one spot just within the doorway to wait till morning
1045,"It would not rest him to lie down, and he could not close his eyes; so he remained all night staring at a little spider which was weaving its web in a corner of the room, just as if it were not one of the most wonderful rooms in the world.",it would not rest him to lie down and he can not close his eye so he remain all night stare at a little spider which be weave its web in a corner of the room just a if it be not one of the much wonderful room in the world
1046,"The Tin Woodman lay down on his bed from force of habit, for he remembered when he was made of flesh; but not being able to sleep, he passed the night moving his joints up and down to make sure they kept in good working order.",the tin woodman lie down on his bed from force of habit for he remember when he be make of flesh but not be able to sleep he pass the night move his joint up and down to make sure they keep in good work order
1047,"The Lion would have preferred a bed of dried leaves in the forest, and did not like being shut up in a room; but he had too much sense to let this worry him, so he sprang upon the bed and rolled himself up like a cat and purred himself asleep in a minute.",the lion would have prefer a bed of dry leave in the forest and do not like be shut up in a room but he have too much sense to let this worry him so he spring upon the bed and roll himself up like a cat and purr himself asleep in a minute
1048,"The next morning, after breakfast, the green maiden came to fetch Dorothy, and she dressed her in one of the prettiest gowns, made of green brocaded satin.",the next morning after breakfast the green maiden come to fetch dorothy and she dress her in one of the pretty gown make of green brocaded satin
1049,"Dorothy put on a green silk apron and tied a green ribbon around Totos neck, and they started for the Throne Room of the Great Oz.",dorothy put on a green silk apron and tie a green ribbon around toto neck and they start for the throne room of the great oz
1050,"First they came to a great hall in which were many ladies and gentlemen of the court, all dressed in rich costumes.",﻿1 they come to a great hall in which be many lady and gentleman of the court all dress in rich costume
1051,"These people had nothing to do but talk to each other, but they always came to wait outside the Throne Room every morning, although they were never permitted to see Oz.",this people have nothing to do but talk to each other but they always come to wait outside the throne room every morning although they be never permit to see oz
1052,"As Dorothy entered they looked at her curiously, and one of them whispered:",a dorothy enter they look at her curiously and one of them whisper
1053,Are you really going to look upon the face of Oz the Terrible?,be you really go to look upon the face of oz the terrible
1054,"Of course, answered the girl, if he will see me.",of course answer the girl if he will see me
1055,"Oh, he will see you, said the soldier who had taken her message to the Wizard, although he does not like to have people ask to see him.",oh he will see you say the soldier who have take her message to the wizard although he doe not like to have people ask to see him
1056,"Indeed, at first he was angry and said I should send you back where you came from.",indeed at ﻿1 he be angry and say i should send you back where you come from
1057,"Then he asked me what you looked like, and when I mentioned your silver shoes he was very much interested.",then he ask me what you look like and when i mention your silver shoe he be very much interest
1058,"At last I told him about the mark upon your forehead, and he decided he would admit you to his presence.",at last i tell him about the mark upon your forehead and he decide he would admit you to his presence
1059,"Just then a bell rang, and the green girl said to Dorothy, That is the signal.",just then a bell ring and the green girl say to dorothy that be the signal
1060,You must go into the Throne Room alone.,you must go into the throne room alone
1061,She opened a little door and Dorothy walked boldly through and found herself in a wonderful place.,she open a little door and dorothy walk boldly through and find herself in a wonderful place
1062,"It was a big, round room with a high arched roof, and the walls and ceiling and floor were covered with large emeralds set closely together.",it be a big round room with a high arch roof and the wall and ceil and floor be cover with large emerald set closely together
1063,"In the center of the roof was a great light, as bright as the sun, which made the emeralds sparkle in a wonderful manner.",in the center of the roof be a great light a bright a the sun which make the emerald sparkle in a wonderful manner
1064,But what interested Dorothy most was the big throne of green marble that stood in the middle of the room.,but what interest dorothy much be the big throne of green marble that stand in the middle of the room
1065,"It was shaped like a chair and sparkled with gems, as did everything else.",it be shape like a chair and sparkle with gem a do everything else
1066,"In the center of the chair was an enormous Head, without a body to support it or any arms or legs whatever.",in the center of the chair be a enormous head without a body to support it or any arm or leg whatever
1067,"There was no hair upon this head, but it had eyes and a nose and mouth, and was much bigger than the head of the biggest giant.",there be no hair upon this head but it have eye and a nose and mouth and be much big than the head of the big giant
1068,"As Dorothy gazed upon this in wonder and fear, the eyes turned slowly and looked at her sharply and steadily.",a dorothy gaze upon this in wonder and fear the eye turn slowly and look at her sharply and steadily
1069,"Then the mouth moved, and Dorothy heard a voice say:",then the mouth move and dorothy hear a voice say
1070,"I am Oz, the Great and Terrible.",i be oz the great and terrible
1071,"Who are you, and why do you seek me?",who be you and why do you seek me
1072,It was not such an awful voice as she had expected to come from the big Head; so she took courage and answered:,it be not such a awful voice a she have expect to come from the big head so she take courage and answer
1073,"I am Dorothy, the Small and Meek.",i be dorothy the small and meek
1074,I have come to you for help.,i have come to you for help
1075,The eyes looked at her thoughtfully for a full minute.,the eye look at her thoughtfully for a full minute
1076,Then said the voice:,then say the voice
1077,Where did you get the silver shoes?,where do you get the silver shoe
1078,"I got them from the Wicked Witch of the East, when my house fell on her and killed her, she replied.",i get them from the wicked witch of the east when my house fall on her and kill her she reply
1079,Where did you get the mark upon your forehead?,where do you get the mark upon your forehead
1080,continued the voice.,continue the voice
1081,"That is where the Good Witch of the North kissed me when she bade me good-bye and sent me to you, said the girl.",that be where the good witch of the north kiss me when she bid me good bye and send me to you say the girl
1082,"Again the eyes looked at her sharply, and they saw she was telling the truth.",again the eye look at her sharply and they see she be tell the truth
1083,"Then Oz asked, What do you wish me to do?",then oz ask what do you wish me to do
1084,"Send me back to Kansas, where my Aunt Em and Uncle Henry are, she answered earnestly.",send me back to kansas where my aunt them and uncle henry be she answer earnestly
1085,"I dont like your country, although it is so beautiful.",i do not like your country although it be so beautiful
1086,And I am sure Aunt Em will be dreadfully worried over my being away so long.,and i be sure aunt them will be dreadfully worry over my be away so long
1087,"The eyes winked three times, and then they turned up to the ceiling and down to the floor and rolled around so queerly that they seemed to see every part of the room.",the eye wink three time and then they turn up to the ceil and down to the floor and roll around so queerly that they seem to see every part of the room
1088,And at last they looked at Dorothy again.,and at last they look at dorothy again
1089,Why should I do this for you?,why should i do this for you
1090,asked Oz.,ask oz
1091,Because you are strong and I am weak; because you are a Great Wizard and I am only a little girl.,because you be strong and i be weak because you be a great wizard and i be only a little girl
1092,"But you were strong enough to kill the Wicked Witch of the East, said Oz.",but you be strong enough to kill the wicked witch of the east say oz
1093,"That just happened, returned Dorothy simply; I could not help it.",that just happen return dorothy simply i can not help it
1094,"Well, said the Head, I will give you my answer.",good say the head i will give you my answer
1095,You have no right to expect me to send you back to Kansas unless you do something for me in return.,you have no right to expect me to send you back to kansas unless you do something for me in return
1096,In this country everyone must pay for everything he gets.,in this country everyone must pay for everything he get
1097,If you wish me to use my magic power to send you home again you must do something for me first.,if you wish me to use my magic power to send you home again you must do something for me ﻿1
1098,Help me and I will help you.,help me and i will help you
1099,What must I do?,what must i do
1100,asked the girl.,ask the girl
1101,"Kill the Wicked Witch of the West, answered Oz.",kill the wicked witch of the west answer oz
1102,But I cannot!,but i can not
1103,"exclaimed Dorothy, greatly surprised.",exclaim dorothy greatly surprise
1104,"You killed the Witch of the East and you wear the silver shoes, which bear a powerful charm.",you kill the witch of the east and you wear the silver shoe which bear a powerful charm
1105,"There is now but one Wicked Witch left in all this land, and when you can tell me she is dead I will send you back to Kansasbut not before.",there be now but one wicked witch leave in all this land and when you can tell me she be dead i will send you back to kansasbut not before
1106,"The little girl began to weep, she was so much disappointed; and the eyes winked again and looked upon her anxiously, as if the Great Oz felt that she could help him if she would.",the little girl begin to weep she be so much disappoint and the eye wink again and look upon her anxiously a if the great oz feel that she can help him if she would
1107,"I never killed anything, willingly, she sobbed.",i never kill anything willingly she sob
1108,"Even if I wanted to, how could I kill the Wicked Witch?",even if i want to how can i kill the wicked witch
1109,"If you, who are Great and Terrible, cannot kill her yourself, how do you expect me to do it?",if you who be great and terrible can not kill her yourself how do you expect me to do it
1110,"I do not know, said the Head; but that is my answer, and until the Wicked Witch dies you will not see your uncle and aunt again.",i do not know say the head but that be my answer and until the wicked witch die you will not see your uncle and aunt again
1111,Remember that the Witch is Wickedtremendously Wickedand ought to be killed.,remember that the witch be wickedtremendously wickedand ought to be kill
1112,"Now go, and do not ask to see me again until you have done your task.",now go and do not ask to see me again until you have do your task
1113,Sorrowfully Dorothy left the Throne Room and went back where the Lion and the Scarecrow and the Tin Woodman were waiting to hear what Oz had said to her.,sorrowfully dorothy leave the throne room and go back where the lion and the scarecrow and the tin woodman be wait to hear what oz have say to her
1114,"There is no hope for me, she said sadly, for Oz will not send me home until I have killed the Wicked Witch of the West; and that I can never do.",there be no hope for me she say sadly for oz will not send me home until i have kill the wicked witch of the west and that i can never do
1115,"Her friends were sorry, but could do nothing to help her; so Dorothy went to her own room and lay down on the bed and cried herself to sleep.",her friend be sorry but can do nothing to help her so dorothy go to her own room and lie down on the bed and cry herself to sleep
1116,The next morning the soldier with the green whiskers came to the Scarecrow and said:,the next morning the soldier with the green whisker come to the scarecrow and say
1117,"Come with me, for Oz has sent for you.",come with me for oz have send for you
1118,"So the Scarecrow followed him and was admitted into the great Throne Room, where he saw, sitting in the emerald throne, a most lovely Lady.",so the scarecrow follow him and be admit into the great throne room where he see sit in the emerald throne a much lovely lady
1119,She was dressed in green silk gauze and wore upon her flowing green locks a crown of jewels.,she be dress in green silk gauze and wear upon her flow green lock a crown of jewel
1120,"Growing from her shoulders were wings, gorgeous in color and so light that they fluttered if the slightest breath of air reached them.",grow from her shoulder be wing gorgeous in color and so light that they flutter if the slight breath of air reach them
1121,"When the Scarecrow had bowed, as prettily as his straw stuffing would let him, before this beautiful creature, she looked upon him sweetly, and said:",when the scarecrow have bow a prettily a his straw stuff would let him before this beautiful creature she look upon him sweetly and say
1122,"I am Oz, the Great and Terrible.",i be oz the great and terrible
1123,"Who are you, and why do you seek me?",who be you and why do you seek me
1124,"Now the Scarecrow, who had expected to see the great Head Dorothy had told him of, was much astonished; but he answered her bravely.",now the scarecrow who have expect to see the great head dorothy have tell him of be much astonish but he answer her bravely
1125,"I am only a Scarecrow, stuffed with straw.",i be only a scarecrow stuff with straw
1126,"Therefore I have no brains, and I come to you praying that you will put brains in my head instead of straw, so that I may become as much a man as any other in your dominions.",therefore i have no brain and i come to you pray that you will put brain in my head instead of straw so that i may become a much a man a any other in your dominion
1127,Why should I do this for you?,why should i do this for you
1128,asked the Lady.,ask the lady
1129,"Because you are wise and powerful, and no one else can help me, answered the Scarecrow.",because you be wise and powerful and no one else can help me answer the scarecrow
1130,"I never grant favors without some return, said Oz; but this much I will promise.",i never grant favor without some return say oz but this much i will promise
1131,"If you will kill for me the Wicked Witch of the West, I will bestow upon you a great many brains, and such good brains that you will be the wisest man in all the Land of Oz.",if you will kill for me the wicked witch of the west i will bestow upon you a great many brain and such good brain that you will be the wise man in all the land of oz
1132,"I thought you asked Dorothy to kill the Witch, said the Scarecrow, in surprise.",i think you ask dorothy to kill the witch say the scarecrow in surprise
1133,So I did.,so i do
1134,I dont care who kills her.,i do not care who kill her
1135,But until she is dead I will not grant your wish.,but until she be dead i will not grant your wish
1136,"Now go, and do not seek me again until you have earned the brains you so greatly desire.",now go and do not seek me again until you have earn the brain you so greatly desire
1137,"The Scarecrow went sorrowfully back to his friends and told them what Oz had said; and Dorothy was surprised to find that the Great Wizard was not a Head, as she had seen him, but a lovely Lady.",the scarecrow go sorrowfully back to his friend and tell them what oz have say and dorothy be surprise to find that the great wizard be not a head a she have see him but a lovely lady
1138,"All the same, said the Scarecrow, she needs a heart as much as the Tin Woodman.",all the same say the scarecrow she need a heart a much a the tin woodman
1139,On the next morning the soldier with the green whiskers came to the Tin Woodman and said:,on the next morning the soldier with the green whisker come to the tin woodman and say
1140,Oz has sent for you.,oz have send for you
1141,Follow me.,follow me
1142,So the Tin Woodman followed him and came to the great Throne Room.,so the tin woodman follow him and come to the great throne room
1143,"He did not know whether he would find Oz a lovely Lady or a Head, but he hoped it would be the lovely Lady.",he do not know whether he would find oz a lovely lady or a head but he hope it would be the lovely lady
1144,"For, he said to himself, if it is the head, I am sure I shall not be given a heart, since a head has no heart of its own and therefore cannot feel for me.",for he say to himself if it be the head i be sure i shall not be give a heart since a head have no heart of its own and therefore can not feel for me
1145,"But if it is the lovely Lady I shall beg hard for a heart, for all ladies are themselves said to be kindly hearted.",but if it be the lovely lady i shall beg hard for a heart for all lady be themselves say to be kindly hearted
1146,"But when the Woodman entered the great Throne Room he saw neither the Head nor the Lady, for Oz had taken the shape of a most terrible Beast.",but when the woodman enter the great throne room he see neither the head nor the lady for oz have take the shape of a much terrible beast
1147,"It was nearly as big as an elephant, and the green throne seemed hardly strong enough to hold its weight.",it be nearly a big a a elephant and the green throne seem hardly strong enough to hold its weight
1148,"The Beast had a head like that of a rhinoceros, only there were five eyes in its face.",the beast have a head like that of a rhinoceros only there be five eye in its face
1149,"There were five long arms growing out of its body, and it also had five long, slim legs.",there be five long arm grow out of its body and it also have five long slim leg
1150,"Thick, woolly hair covered every part of it, and a more dreadful-looking monster could not be imagined.",thick woolly hair cover every part of it and a much dreadful look monster can not be imagine
1151,"It was fortunate the Tin Woodman had no heart at that moment, for it would have beat loud and fast from terror.",it be fortunate the tin woodman have no heart at that moment for it would have beat loud and fast from terror
1152,"But being only tin, the Woodman was not at all afraid, although he was much disappointed.",but be only tin the woodman be not at all afraid although he be much disappoint
1153,"I am Oz, the Great and Terrible, spoke the Beast, in a voice that was one great roar.",i be oz the great and terrible speak the beast in a voice that be one great roar
1154,"Who are you, and why do you seek me?",who be you and why do you seek me
1155,"I am a Woodman, and made of tin.",i be a woodman and make of tin
1156,"Therefore I have no heart, and cannot love.",therefore i have no heart and can not love
1157,I pray you to give me a heart that I may be as other men are.,i pray you to give me a heart that i may be a other man be
1158,Why should I do this?,why should i do this
1159,demanded the Beast.,demand the beast
1160,"Because I ask it, and you alone can grant my request, answered the Woodman.",because i ask it and you alone can grant my request answer the woodman
1161,"Oz gave a low growl at this, but said, gruffly: If you indeed desire a heart, you must earn it.",oz give a low growl at this but say gruffly if you indeed desire a heart you must earn it
1162,How?,how
1163,asked the Woodman.,ask the woodman
1164,"Help Dorothy to kill the Wicked Witch of the West, replied the Beast.",help dorothy to kill the wicked witch of the west reply the beast
1165,"When the Witch is dead, come to me, and I will then give you the biggest and kindest and most loving heart in all the Land of Oz.",when the witch be dead come to me and i will then give you the big and kind and much love heart in all the land of oz
1166,So the Tin Woodman was forced to return sorrowfully to his friends and tell them of the terrible Beast he had seen.,so the tin woodman be force to return sorrowfully to his friend and tell them of the terrible beast he have see
1167,"They all wondered greatly at the many forms the Great Wizard could take upon himself, and the Lion said:",they all wonder greatly at the many form the great wizard can take upon himself and the lion say
1168,"If he is a Beast when I go to see him, I shall roar my loudest, and so frighten him that he will grant all I ask.",if he be a beast when i go to see him i shall roar my loud and so frighten him that he will grant all i ask
1169,"And if he is the lovely Lady, I shall pretend to spring upon her, and so compel her to do my bidding.",and if he be the lovely lady i shall pretend to spring upon her and so compel her to do my bid
1170,"And if he is the great Head, he will be at my mercy; for I will roll this head all about the room until he promises to give us what we desire.",and if he be the great head he will be at my mercy for i will roll this head all about the room until he promise to give us what we desire
1171,"So be of good cheer, my friends, for all will yet be well.",so be of good cheer my friend for all will yet be good
1172,The next morning the soldier with the green whiskers led the Lion to the great Throne Room and bade him enter the presence of Oz.,the next morning the soldier with the green whisker lead the lion to the great throne room and bid him enter the presence of oz
1173,"The Lion at once passed through the door, and glancing around saw, to his surprise, that before the throne was a Ball of Fire, so fierce and glowing he could scarcely bear to gaze upon it.",the lion at once pass through the door and glance around see to his surprise that before the throne be a ball of fire so fierce and glow he can scarcely bear to gaze upon it
1174,"His first thought was that Oz had by accident caught on fire and was burning up; but when he tried to go nearer, the heat was so intense that it singed his whiskers, and he crept back tremblingly to a spot nearer the door.",his ﻿1 think be that oz have by accident catch on fire and be burn up but when he try to go near the heat be so intense that it singe his whisker and he creep back tremblingly to a spot near the door
1175,"Then a low, quiet voice came from the Ball of Fire, and these were the words it spoke:",then a low quiet voice come from the ball of fire and this be the word it speak
1176,"I am Oz, the Great and Terrible.",i be oz the great and terrible
1177,"Who are you, and why do you seek me?",who be you and why do you seek me
1178,"And the Lion answered, I am a Cowardly Lion, afraid of everything.",and the lion answer i be a cowardly lion afraid of everything
1179,"I came to you to beg that you give me courage, so that in reality I may become the King of Beasts, as men call me.",i come to you to beg that you give me courage so that in reality i may become the king of beast a man call me
1180,Why should I give you courage?,why should i give you courage
1181,demanded Oz.,demand oz
1182,"Because of all Wizards you are the greatest, and alone have power to grant my request, answered the Lion.",because of all wizard you be the great and alone have power to grant my request answer the lion
1183,"The Ball of Fire burned fiercely for a time, and the voice said, Bring me proof that the Wicked Witch is dead, and that moment I will give you courage.",the ball of fire burn fiercely for a time and the voice say bring me proof that the wicked witch be dead and that moment i will give you courage
1184,"But as long as the Witch lives, you must remain a coward.",but a long a the witch live you must remain a coward
1185,"The Lion was angry at this speech, but could say nothing in reply, and while he stood silently gazing at the Ball of Fire it became so furiously hot that he turned tail and rushed from the room.",the lion be angry at this speech but can say nothing in reply and while he stand silently gaze at the ball of fire it become so furiously hot that he turn tail and rush from the room
1186,"He was glad to find his friends waiting for him, and told them of his terrible interview with the Wizard.",he be glad to find his friend wait for him and tell them of his terrible interview with the wizard
1187,What shall we do now?,what shall we do now
1188,asked Dorothy sadly.,ask dorothy sadly
1189,"There is only one thing we can do, returned the Lion, and that is to go to the land of the Winkies, seek out the Wicked Witch, and destroy her.",there be only one thing we can do return the lion and that be to go to the land of the winkies seek out the wicked witch and destroy her
1190,But suppose we cannot?,but suppose we can not
1191,said the girl.,say the girl
1192,"Then I shall never have courage, declared the Lion.",then i shall never have courage declare the lion
1193,"And I shall never have brains, added the Scarecrow.",and i shall never have brain add the scarecrow
1194,"And I shall never have a heart, spoke the Tin Woodman.",and i shall never have a heart speak the tin woodman
1195,"And I shall never see Aunt Em and Uncle Henry, said Dorothy, beginning to cry.",and i shall never see aunt them and uncle henry say dorothy begin to cry
1196,Be careful!,be careful
1197,cried the green girl.,cry the green girl
1198,The tears will fall on your green silk gown and spot it.,the tear will fall on your green silk gown and spot it
1199,"So Dorothy dried her eyes and said, I suppose we must try it; but I am sure I do not want to kill anybody, even to see Aunt Em again.",so dorothy dry her eye and say i suppose we must try it but i be sure i do not want to kill anybody even to see aunt them again
1200,"I will go with you; but Im too much of a coward to kill the Witch, said the Lion.",i will go with you but i be too much of a coward to kill the witch say the lion
1201,"I will go too, declared the Scarecrow; but I shall not be of much help to you, I am such a fool.",i will go too declare the scarecrow but i shall not be of much help to you i be such a fool
1202,"I havent the heart to harm even a Witch, remarked the Tin Woodman; but if you go I certainly shall go with you.",i have not the heart to harm even a witch remark the tin woodman but if you go i certainly shall go with you
1203,"Therefore it was decided to start upon their journey the next morning, and the Woodman sharpened his axe on a green grindstone and had all his joints properly oiled.",therefore it be decide to start upon their journey the next morning and the woodman sharpen his axe on a green grindstone and have all his joint properly oil
1204,The Scarecrow stuffed himself with fresh straw and Dorothy put new paint on his eyes that he might see better.,the scarecrow stuff himself with fresh straw and dorothy put new paint on his eye that he may see well
